Parcel ID,Latitude (generated),Longitude (generated)
906340120,42.02676211,-93.68857893
906340110,42.02680727,-93.6883269
906340100,42.02678533,-93.68798058
906340090,42.02678819,-93.68768479
906340080,42.02679094,-93.68740272
906230030,42.03093328,-93.67914686
906230020,42.03112484,-93.67918404
906230010,42.03101904,-93.67951877
906226140,42.03126076,-93.67949939
906226130,42.03128301,-93.67912278
906226120,42.03145836,-93.67912455
906226110,42.03145288,-93.67953096
906226100,42.03162799,-93.67953298
906226090,42.03163341,-93.67912626
906226080,42.03184588,-93.67913723
906226070,42.03183229,-93.67952914
906226060,42.03197534,-93.6793536
906225210,42.03109845,-93.6802264
906225180,42.03149384,-93.68023085
906223220,42.03076646,-93.68243907
906223210,42.03097296,-93.68248747
906223180,42.03163481,-93.68249575
906223140,42.03201325,-93.68196098
906223110,42.03145501,-93.68173193
906223090,42.03102153,-93.68172151
906223080,42.03077536,-93.68176131
906223060,42.03100099,-93.68130936
906223040,42.0313968,-93.68136464
906204280,42.03341717,-93.68385238
906204230,42.03382334,-93.68309471
906204180,42.0326556,-93.68317742
906204150,42.03193298,-93.68287566
906204140,42.03169643,-93.6828745
906203140,42.03272618,-93.68346638
906203120,42.03257893,-93.6842925
906202040,42.03236128,-93.68524314
906201200,42.03120463,-93.68454434
906201130,42.03179408,-93.68579394
906201120,42.03207554,-93.68598813
906201050,42.03350945,-93.68549486
906201030,42.03372966,-93.68500068
906201023,42.03398315,-93.68440733
906201022,42.0342681,-93.68436399
906201021,42.03417393,-93.68468173
906200230,42.03407135,-93.68655764
905480240,42.02305354,-93.66095774
905480210,42.02304489,-93.6602954
905480180,42.0230775,-93.65961903
905480160,42.02304398,-93.65921548
905480150,42.02290489,-93.65885716
905480090,42.02345112,-93.65965877
905480030,42.0234688,-93.66096505
905479110,42.0232172,-93.66257925
905478220,42.02408329,-93.66053438
905478190,42.02407421,-93.65987204
905478140,42.02405733,-93.6588752
905478030,42.0246032,-93.66098498
905477050,42.02450507,-93.66192282
905477010,42.02471193,-93.66269085
905476230,42.02469889,-93.66412952
905476225,42.02469255,-93.66429835
905476170,42.02431332,-93.66441251
905476160,42.02422866,-93.66432309
905476120,42.02367164,-93.66430475
905475520,42.02561545,-93.6636293
905475510,42.02560942,-93.66332619
905475500,42.02546009,-93.663115
905475270,42.02568841,-93.66098072
905475160,42.02611165,-93.6608142
905475150,42.02613682,-93.66104612
905453080,42.02395103,-93.66588676
905453040,42.02471559,-93.66578607
905452160,42.0256811,-93.66579686
905452150,42.02547094,-93.66576334
905452140,42.0252695,-93.66579223
905452120,42.02504405,-93.66540697
905452110,42.02517284,-93.66532865
905452070,42.02573534,-93.66533529
905452050,42.02599603,-93.66533834
905452040,42.02613347,-93.66527117
905451410,42.02533204,-93.66703226
905451390,42.02494854,-93.66712021
905451340,42.02391641,-93.66720913
905451330,42.02391855,-93.6674594
905451320,42.02392068,-93.66770966
905451300,42.02392501,-93.66821012
905451050,42.02566117,-93.66662968
905450020,42.02446167,-93.66774635
905427140,42.0266516,-93.66099797
905427070,42.0280014,-93.66075368
905427050,42.02770324,-93.66124439
905427030,42.02773706,-93.6617877
905427010,42.02796459,-93.66244218
905426200,42.02681513,-93.66422832
905426150,42.02730797,-93.66396379
905426100,42.02696928,-93.66297134
905426060,42.02804449,-93.66293179
905426030,42.0278898,-93.66406588
905426010,42.02804657,-93.66459255
905425125,42.02917445,-93.66362534
905403150,42.02755683,-93.66568532
905403060,42.02750679,-93.66514927
905403050,42.02767867,-93.6651806
905402110,42.02669726,-93.66618822
905402090,42.02732236,-93.6660292
905402070,42.02753355,-93.66678834
905402060,42.02772024,-93.66677895
905401100,42.02849126,-93.66672976
905401060,42.02937997,-93.66631079
905401045,42.02927062,-93.66594174
905401020,42.02857665,-93.66605438
905378040,42.02389002,-93.67070376
905377130,42.02392592,-93.67214078
905377050,42.02356949,-93.67186096
905377020,42.02377086,-93.67137878
905377010,42.02400887,-93.6710321
905376090,42.02618223,-93.66959008
905352180,42.02417374,-93.67470647
905352140,42.02446984,-93.67485263
905352070,42.02519313,-93.67361906
905352030,42.02431777,-93.67388383
905352010,42.02384065,-93.67389035
905351150,42.02523507,-93.67618877
905351089,42.02466159,-93.67621931
905351045,42.02440968,-93.67584489
905325030,42.02705113,-93.66984559
905325020,42.02676278,-93.67008457
905301050,42.02869916,-93.674865
905300080,42.02912666,-93.67673135
905300020,42.02922272,-93.67826967
905300010,42.02922339,-93.67850176
905229040,42.03226187,-93.66186461
905228050,42.03271747,-93.65968236
905228020,42.03322189,-93.65974045
905227050,42.03364171,-93.66026779
905226170,42.03426096,-93.66165879
905226130,42.03328388,-93.66166116
905226110,42.03277446,-93.66175649
905226080,42.03291781,-93.66091349
905226050,42.03354425,-93.66119368
905226030,42.03396377,-93.66110823
905225090,42.03294085,-93.6626466
905225080,42.03290245,-93.66231522
905225040,42.0340285,-93.66248387
905225020,42.03414412,-93.66297476
905202230,42.03192817,-93.66684283
905202210,42.03190732,-93.66752071
905202190,42.0316779,-93.66760531
905202090,42.03189513,-93.66897144
905201120,42.03335397,-93.66495856
905201110,42.03312492,-93.66501676
905201090,42.03252761,-93.66516451
905201080,42.03257454,-93.66489761
905201030,42.03424079,-93.66383165
905201020,42.03423957,-93.66415603
905200510,42.03390374,-93.66912687
905200490,42.03362373,-93.66893091
905200380,42.03253053,-93.66782869
905200350,42.03253346,-93.66682594
905200340,42.03258009,-93.66645555
905200290,42.03313053,-93.66581222
905200280,42.03297017,-93.66621711
905200260,42.03300972,-93.66682594
905200220,42.03370199,-93.66729105
905200160,42.03368889,-93.6658121
905200100,42.03405057,-93.66675213
905200090,42.03400766,-93.66699874
905200010,42.03422665,-93.66941168
905109170,42.02991999,-93.66996627
905109130,42.02981686,-93.6711671
905108220,42.03142155,-93.67101418
905108190,42.03093145,-93.67091642
905108170,42.03075396,-93.67111408
905108120,42.03037156,-93.67102186
905108090,42.03027124,-93.67008293
905107380,42.03160239,-93.67404979
905107320,42.03155473,-93.67235758
905107310,42.03146178,-93.67224891
905107300,42.03131745,-93.67226743
905107280,42.03126143,-93.67254963
905107250,42.03117684,-93.67345718
905107240,42.03118622,-93.67376699
905107220,42.03097253,-93.67428988
905107140,42.03092731,-93.67199852
905107110,42.03145702,-93.67170121
905107070,42.03208011,-93.67195397
905106210,42.03088525,-93.67557202
905106170,42.03039881,-93.67639253
905106150,42.03003817,-93.6767962
905106140,42.02991048,-93.67649291
905105260,42.03112174,-93.67690786
905105200,42.03040911,-93.6777583
905105190,42.03022285,-93.67771417
905105170,42.02986519,-93.67773757
905105070,42.03098283,-93.67632359
905105040,42.03133945,-93.67570897
905105010,42.03195504,-93.67580211
905104240,42.02968661,-93.67840851
905104210,42.03026892,-93.67841759
905104180,42.03080797,-93.67825394
905104170,42.03104409,-93.6781079
905104110,42.03158605,-93.67757209
905104090,42.03154997,-93.67690256
905104080,42.03173441,-93.67673744
905104030,42.03188574,-93.67804531
905103180,42.03305062,-93.67517286
905103140,42.03237194,-93.67477473
905103130,42.03248823,-93.67446401
905103110,42.03256198,-93.67388645
905103070,42.03257637,-93.67281342
905103060,42.03250244,-93.67255359
905103040,42.03245319,-93.67202357
905103030,42.0324964,-93.6717365
905102170,42.03295718,-93.67037799
905102060,42.03296511,-93.67342085
905102010,42.0329492,-93.67478674
905101490,42.03433752,-93.67517597
905101450,42.03356681,-93.67510929
905101330,42.03364244,-93.67227481
905101310,42.03361343,-93.67174454
905101300,42.03363537,-93.67147338
905101260,42.03365415,-93.67039237
905101200,42.0342247,-93.67036196
905101100,42.03426304,-93.67284231
905101070,42.03400772,-93.67328847
905100080,42.03312797,-93.67586665
905100060,42.03352591,-93.67586769
905100030,42.03414333,-93.67586921
905100020,42.0343491,-93.6758697
904352190,42.0229598,-93.6568132
904351280,42.02426407,-93.65806323
904351240,42.02356875,-93.65805238
904351200,42.02298967,-93.65804329
904350045,42.02598822,-93.65852852
904302260,42.02710007,-93.6565613
904302030,42.027823,-93.65642824
904302020,42.02785189,-93.65664864
904302010,42.02791412,-93.65682417
904301410,42.02777278,-93.66008451
904301375,42.0269491,-93.65980999
904301110,42.02788255,-93.65756569
904301100,42.02780911,-93.65778286
904301070,42.02785128,-93.65848616
904301060,42.02786116,-93.65870149
904300150,42.02846925,-93.6591602
904101110,42.03245508,-93.65606657
904101070,42.03334653,-93.65687025
904101040,42.03323329,-93.65788227
904100190,42.03302709,-93.65901593
904100170,42.03315277,-93.6588443
904100160,42.03331191,-93.65828173
904100140,42.03360423,-93.65747225
904100100,42.03401972,-93.65598489
904100090,42.03425115,-93.65598489
904100040,42.03416643,-93.65788501
904100030,42.03414242,-93.658168
904100020,42.03421123,-93.65843819
903484110,42.02320811,-93.62483043
903484080,42.02320927,-93.62390564
903484020,42.02371589,-93.62458017
903481130,42.02448221,-93.62505113
903481120,42.02424518,-93.62504766
903481100,42.02436665,-93.62458798
903481010,42.0248846,-93.62484104
903476110,42.02629578,-93.62189185
903476100,42.02616029,-93.62183736
903476090,42.02599267,-93.62175856
903476030,42.02655799,-93.6212929
903475100,42.02593727,-93.62237641
903475060,42.02635758,-93.6228203
903475040,42.02640342,-93.62333722
903475020,42.02648954,-93.62371127
903458170,42.02353919,-93.62649004
903458110,42.0232242,-93.62573603
903458060,42.02376282,-93.62560243
903458020,42.02377629,-93.62638125
903458010,42.02377501,-93.62660262
903457130,42.02330643,-93.62808358
903457040,42.02368785,-93.62751735
903456130,42.02362983,-93.62954418
903456110,42.02331935,-93.6294207
903456090,42.02300393,-93.62953248
903456060,42.02317685,-93.62877896
903455140,42.02428205,-93.62660713
903455090,42.02429083,-93.6254954
903455030,42.02485395,-93.62619657
903454100,42.02427748,-93.62774409
903454090,42.02441011,-93.62754801
903454080,42.02441425,-93.62734346
903454060,42.02453006,-93.62712807
903454020,42.02480909,-93.62752662
903454010,42.02493787,-93.6277372
903453080,42.02425566,-93.62956887
903453050,42.02434526,-93.6289111
903452090,42.02546515,-93.62661005
903452025,42.02553604,-93.62607656
903451110,42.02586864,-93.62806919
903451090,42.02550812,-93.62808004
903451050,42.02551696,-93.62730305
903450110,42.02589497,-93.62901599
903450060,42.0253466,-93.62874708
903430130,42.02714152,-93.62263861
903430090,42.02701676,-93.62179653
903430080,42.02721161,-93.62180085
903430070,42.02739593,-93.62181116
903430060,42.02759194,-93.62181475
903430050,42.02750917,-93.62198541
903430040,42.02751892,-93.62214662
903429110,42.02843488,-93.6211237
903429080,42.02796916,-93.62137408
903429010,42.0286276,-93.62084705
903427120,42.02928873,-93.62124127
903427090,42.0290431,-93.62106555
903427040,42.0296348,-93.62066304
903426200,42.02917158,-93.62242705
903426180,42.02912185,-93.62199577
903426160,42.02942946,-93.62200406
903426010,42.02995192,-93.62421514
903425420,42.02987897,-93.62535467
903425340,42.02857592,-93.62517169
903425280,42.02759267,-93.62504827
903425270,42.02742817,-93.62503389
903425245,42.02688242,-93.62492101
903425190,42.02718388,-93.62367043
903425110,42.02850205,-93.62413347
903401070,42.02724849,-93.62574724
903401050,42.02757731,-93.62577626
903401030,42.02790346,-93.62581429
903401020,42.02807345,-93.62583873
903400220,42.03006121,-93.62723857
903400180,42.02939941,-93.62698392
903400040,42.02973738,-93.62626776
903400030,42.02990134,-93.62630384
903236200,42.03078346,-93.62217783
903236130,42.03054996,-93.62089173
903236040,42.03093462,-93.6213522
903236010,42.03094315,-93.62190849
903235100,42.03078676,-93.62435051
903235020,42.03103348,-93.62439464
903235010,42.03103665,-93.62460071
903234220,42.03241973,-93.62113735
903234160,42.03149658,-93.62122159
903234100,42.03200057,-93.62068309
903234090,42.0321424,-93.62068669
903234050,42.03269236,-93.62070187
903234030,42.03296907,-93.62070607
903233220,42.03255717,-93.62221026
903233180,42.03198771,-93.6221974
903233140,42.03141515,-93.62218472
903233120,42.0315585,-93.62174131
903233100,42.0318457,-93.62174893
903233080,42.03213521,-93.62175606
903233050,42.03256022,-93.62176386
903233030,42.03283925,-93.62177014
903232190,42.03212333,-93.62326737
903232170,42.03183558,-93.62325975
903232100,42.03183833,-93.62281464
903232090,42.03198162,-93.62281878
903232060,42.03241028,-93.62282939
903232030,42.03283205,-93.62283999
903231240,42.03282846,-93.62435271
903231220,42.03255223,-93.62434613
903231190,42.03212327,-93.62433296
903231180,42.03197638,-93.62432851
903231130,42.03140473,-93.62387145
903231090,42.03197814,-93.62388425
903231080,42.03212345,-93.62388857
903231070,42.03226894,-93.6238929
903231060,42.03241126,-93.62389699
903231050,42.03255059,-93.62389997
903231030,42.03282864,-93.62390668
903231010,42.0331056,-93.62391198
903230120,42.03146111,-93.62482763
903230110,42.03167949,-93.62489333
903230100,42.03185844,-93.62498701
903229040,42.03371735,-93.62075038
903228150,42.0342506,-93.62225292
903228120,42.03383413,-93.62223988
903228090,42.03349312,-93.62210225
903228080,42.03349409,-93.62189886
903228070,42.03349543,-93.62167694
903228060,42.03368645,-93.62179122
903228040,42.03397992,-93.62180092
903227150,42.03438981,-93.62332064
903227140,42.03424853,-93.62331638
903227090,42.03355163,-93.62329955
903227080,42.03341443,-93.62329693
903227070,42.03341784,-93.62285169
903227020,42.03425073,-93.62286967
903226170,42.03423786,-93.62438593
903226160,42.03409945,-93.62438215
903226150,42.03396024,-93.62437892
903226130,42.0336831,-93.62437331
903226060,42.03368572,-93.62392837
903225160,42.03436287,-93.62539221
903225150,42.03423195,-93.62536643
903225140,42.03409603,-93.62536265
903225090,42.03342443,-93.62536826
903225050,42.03381768,-93.62500335
903225040,42.03395908,-93.62500652
903206170,42.03098368,-93.62742562
903206160,42.03095028,-93.62715915
903206120,42.03025856,-93.62634973
903206070,42.0311363,-93.62615695
903205085,42.03209108,-93.62709582
903205040,42.03195901,-93.62645018
903204095,42.03368023,-93.62611898
903204040,42.03438817,-93.62599238
903204030,42.03424158,-93.62625904
903204010,42.0341735,-93.6266643
903202170,42.03188544,-93.62592912
903202120,42.03254693,-93.62631536
903201090,42.03331112,-93.6281861
903201080,42.03337402,-93.62800434
903201030,42.03372607,-93.62847299
903201020,42.03365177,-93.62867187
903200080,42.03401735,-93.62896351
903200050,42.03439048,-93.6279081
902456015,42.02347081,-93.60704682
902427180,42.02733656,-93.60504936
902427150,42.0273376,-93.60434679
902427140,42.02733778,-93.60415602
902427045,42.02669073,-93.60446516
902427040,42.02669421,-93.60471152
902408080,42.02633509,-93.60829653
902406090,42.02770074,-93.6061603
902406070,42.0276947,-93.60668435
902406030,42.02732986,-93.60619888
902406020,42.02737362,-93.605973
902405120,42.02766563,-93.60849468
902405100,42.02723398,-93.60848414
902405070,42.02740098,-93.60759866
902404010,42.027759,-93.6094541
902403070,42.02851753,-93.60671184
902402260,42.02972074,-93.60837199
902402250,42.0295396,-93.60837089
902402150,42.02827269,-93.60766077
902402130,42.02850528,-93.60754277
902402010,42.02990194,-93.60819755
902401090,42.02835601,-93.6096748
902401060,42.02843957,-93.60910046
902401030,42.02885031,-93.60919335
902401010,42.02870483,-93.60967534
902400110,42.02931664,-93.60985448
902400090,42.02906437,-93.60919859
902332030,42.02777442,-93.61249385
902331010,42.02766892,-93.6148642
902330090,42.02874822,-93.61173058
902330040,42.0282268,-93.61098924
902330010,42.02872799,-93.61124164
902329090,42.02809898,-93.61345491
902329080,42.0281038,-93.61311865
902329070,42.02810886,-93.61283572
902329030,42.02869593,-93.61265793
902328100,42.02816188,-93.61505948
902328040,42.02865442,-93.61426988
902327070,42.0291817,-93.61089855
902327040,42.02964522,-93.61102234
902326060,42.02945567,-93.61265019
902326030,42.02996716,-93.61266494
902325160,42.02999087,-93.61520918
902325100,42.02911758,-93.6151673
902325070,42.02915098,-93.61410458
902325050,42.02957574,-93.6142828
902306130,42.02754976,-93.61738546
902306120,42.02770068,-93.61726026
902305110,42.02871421,-93.61655849
902305090,42.02838453,-93.61654477
902305080,42.02821936,-93.61653825
902305010,42.02872207,-93.61608978
902304060,42.02828683,-93.61738643
902304040,42.02863211,-93.61733066
902303100,42.0281973,-93.61883735
902302150,42.02977931,-93.61657202
902301150,42.03000337,-93.6180456
902301140,42.02986074,-93.61804164
902301130,42.02976487,-93.61803811
902301120,42.02962157,-93.61803348
902301080,42.02904913,-93.61785934
902301060,42.02929074,-93.61740709
902301030,42.02988695,-93.61743921
902300260,42.03004164,-93.61999479
902300215,42.02933054,-93.61987459
902300110,42.02945914,-93.61882388
902300090,42.02968094,-93.61879657
902300040,42.02977523,-93.61907932
902300020,42.02976316,-93.61948762
902207220,42.03048097,-93.60770806
902207170,42.03056234,-93.6070679
902207150,42.03092694,-93.60708125
902207140,42.03109151,-93.60708564
902207130,42.03130276,-93.60711618
902207120,42.03147238,-93.60705248
902207110,42.03170936,-93.6070587
902207080,42.03171295,-93.6074976
902207010,42.03178579,-93.60827246
902206270,42.03128143,-93.61012351
902206260,42.03114983,-93.61024407
902206240,42.03103147,-93.61015228
902206220,42.03068399,-93.61006786
902206130,42.03039149,-93.60908535
902206090,42.03113064,-93.60932866
902206040,42.03186063,-93.60923486
902206020,42.03170814,-93.60975275
902205140,42.0330174,-93.60753216
902205130,42.0328802,-93.60752856
902205090,42.03233147,-93.607514
902205070,42.03217471,-93.60707107
902205030,42.03273947,-93.60708601
902205020,42.03287661,-93.6070896
902205010,42.03301381,-93.60709326
902204120,42.03275172,-93.60859257
902204080,42.03218696,-93.60857751
902204060,42.03233659,-93.60813995
902202150,42.03422732,-93.60756465
902202090,42.03336994,-93.60754185
902202070,42.03353779,-93.60710734
902201140,42.03416741,-93.60863024
902201130,42.03396164,-93.60862475
902201120,42.0338245,-93.60862109
902201110,42.03370736,-93.60861798
902201090,42.03337865,-93.60860927
902136110,42.0304071,-93.61128077
902135020,42.03103153,-93.61289954
902134120,42.03061439,-93.6150348
902134100,42.03040728,-93.61503071
902134060,42.03065193,-93.61430663
902128170,42.03306695,-93.61521478
902128160,42.03290166,-93.61521125
902128150,42.03273587,-93.61505973
902128100,42.03231038,-93.61461479
902128075,42.03239559,-93.61424068
902128020,42.03298083,-93.61459419
902125160,42.03439189,-93.61529036
902125120,42.03376593,-93.61512695
902125080,42.03340547,-93.61423727
902125020,42.03438823,-93.61441731
902111010,42.03104147,-93.61640928
902110130,42.03097418,-93.61806541
902110120,42.03081875,-93.61806231
902110090,42.03040527,-93.61792413
902110080,42.03035011,-93.6176234
902110010,42.03112631,-93.61764632
902109160,42.03110187,-93.62005756
902109140,42.03070466,-93.61996102
902109130,42.03045622,-93.62007122
902109120,42.03045494,-93.61983869
902109110,42.03054899,-93.61965212
902109080,42.03054692,-93.61887867
902109010,42.0310806,-93.61973953
902108060,42.03140826,-93.61644853
902107050,42.03150011,-93.6176476
902107030,42.03158045,-93.61735529
902106140,42.03178798,-93.61992165
902106130,42.03158874,-93.62006512
902106120,42.03141948,-93.62008847
902106090,42.0315067,-93.61953443
902106070,42.03151492,-93.61904445
902106060,42.03142801,-93.61874671
902106040,42.03174806,-93.61886861
902106010,42.03186368,-93.619544
902105130,42.03307902,-93.61681856
902105110,42.03274941,-93.61665942
902105060,42.03229978,-93.61584988
902105050,42.03250597,-93.61598623
902105020,42.03307275,-93.61599086
902105010,42.03307567,-93.61652277
902104060,42.03224925,-93.61749102
902104020,42.03291897,-93.61750723
902103170,42.0329431,-93.62004586
902103120,42.03249171,-93.61957789
902103100,42.03226711,-93.61903903
902103090,42.03226467,-93.61873867
902102100,42.03341955,-93.61682258
902102080,42.03341486,-93.61600006
902102060,42.03376355,-93.61600829
902101050,42.03377434,-93.61752857
902101010,42.03422196,-93.61800477
902100130,42.03368389,-93.61958874
902100110,42.03344033,-93.61889677
902100030,42.03412846,-93.6194146
902100020,42.03412931,-93.61961391
902100010,42.03420934,-93.61979682
535478110,42.03477727,-93.60508435
535478090,42.03479391,-93.60455152
535478070,42.03474655,-93.6040318
535478040,42.03502906,-93.60454756
535478010,42.03507867,-93.6052903
535477180,42.03497249,-93.60345229
535477150,42.03546643,-93.60345546
535477130,42.03583274,-93.60345784
535477090,42.03659011,-93.60346271
535477060,42.03715816,-93.60346637
535477020,42.03791961,-93.60347125
535476370,42.03787097,-93.60454311
535476360,42.03765637,-93.60454177
535476350,42.03744176,-93.60454049
535476240,42.03568786,-93.60412628
535476110,42.03833181,-93.60413901
535475020,42.03777272,-93.6052544
535475010,42.03792394,-93.6052185
535457090,42.03548563,-93.60652874
535457070,42.03508355,-93.60648949
535457050,42.03470773,-93.60652405
535457040,42.03473686,-93.60619291
535457020,42.03516491,-93.60619553
535457010,42.03540006,-93.6061973
535456110,42.03553336,-93.60757257
535456100,42.03537684,-93.60752741
535456070,42.03486382,-93.6075243
535456050,42.03473077,-93.60717969
535456020,42.03530668,-93.60718322
535456010,42.03549868,-93.60718444
535455090,42.03502333,-93.60863755
535455080,42.0347891,-93.60874763
535455060,42.03470566,-93.60815641
535454160,42.0355269,-93.61031678
535454150,42.03536221,-93.61031575
535454100,42.03486876,-93.60999174
535454070,42.03478757,-93.60923011
535454060,42.03501784,-93.60936255
535454050,42.03519899,-93.60936365
535454030,42.03552824,-93.60936566
535453210,42.03763869,-93.606521
535453200,42.03744109,-93.60651972
535453180,42.03706838,-93.60655861
535453160,42.03666538,-93.606548
535453150,42.03649314,-93.60658055
535453100,42.03606131,-93.60619736
535453080,42.03651136,-93.6062001
535453070,42.03671438,-93.60620138
535453040,42.03730712,-93.60620498
535453020,42.03773517,-93.60620754
535452140,42.03586267,-93.60757458
535452120,42.03611074,-93.60718871
535452100,42.03648692,-93.6071575
535452090,42.03668415,-93.60719285
535452060,42.03726495,-93.60721498
535451250,42.03750948,-93.60865199
535451230,42.03718016,-93.60864998
535451210,42.03685085,-93.60864797
535451190,42.0365216,-93.60864596
535451170,42.03619229,-93.60864395
535451110,42.0363571,-93.60820328
535451100,42.03652172,-93.60820426
535451050,42.03734497,-93.60820932
535451040,42.0375096,-93.60821035
535451010,42.03806284,-93.6082137
535450310,42.03785671,-93.61033111
535450220,42.03633381,-93.61018391
535450210,42.03618546,-93.61032081
535450200,42.03602077,-93.61031983
535450190,42.03585615,-93.61031879
535450180,42.03602126,-93.60999881
535450160,42.03585755,-93.60936773
535450100,42.03684524,-93.60948421
535450070,42.03733918,-93.60948725
535427070,42.04025771,-93.60438672
535426350,42.04024156,-93.60667825
535426260,42.03876663,-93.60590059
535426195,42.03979717,-93.60543347
535426150,42.039116,-93.60524099
535426130,42.03940496,-93.60474882
535425080,42.04094066,-93.60615871
535425070,42.0412743,-93.60597989
535425060,42.04133049,-93.60553331
535425050,42.04164938,-93.60537002
535425040,42.0416531,-93.60567605
535425010,42.0417188,-93.60662785
535404080,42.03841842,-93.60929124
535403280,42.03955441,-93.60986466
535403210,42.03846615,-93.60874799
535403200,42.03849522,-93.60840618
535403190,42.038504,-93.60818097
535403150,42.03849748,-93.60722637
535403040,42.03983874,-93.60968309
535403030,42.03984496,-93.60991476
535403010,42.03996997,-93.61043673
535402330,42.04150615,-93.61027662
535402270,42.04043252,-93.61003404
535402230,42.04015038,-93.60892852
535402220,42.0400261,-93.60867229
535402180,42.03954246,-93.60783283
535402140,42.03980351,-93.60745165
535402120,42.0399568,-93.60792169
535402100,42.04019694,-93.60838619
535402090,42.04032238,-93.60864919
535402070,42.04059507,-93.60919908
535402010,42.04174897,-93.61034013
535401140,42.04104549,-93.60878115
535401080,42.04029483,-93.60728385
535383120,42.03553323,-93.61186936
535383110,42.03536861,-93.61186796
535383100,42.03520398,-93.61186656
535383070,42.03471053,-93.61202801
535383060,42.0347095,-93.61169663
535382150,42.03554329,-93.6136914
535382130,42.03521191,-93.61351909
535382100,42.03471577,-93.61362844
535382020,42.03553988,-93.61278593
535381060,42.0347162,-93.6143944
535381040,42.03504801,-93.61439281
535380140,42.03635649,-93.61187643
535380130,42.0361918,-93.61187503
535380110,42.03586304,-93.61203844
535380050,42.03635417,-93.61115204
535380010,42.03676735,-93.61165701
535379110,42.03620204,-93.61351556
535379100,42.03603668,-93.61351385
535379060,42.03601962,-93.61281189
535378120,42.03652702,-93.61510367
535378080,42.03586553,-93.61509892
535378020,42.03667617,-93.61440793
535377150,42.03807784,-93.61203844
535377100,42.03718004,-93.61200223
535377090,42.0372505,-93.61166896
535377070,42.03734205,-93.61115881
535376100,42.03718297,-93.61368963
535376090,42.0371837,-93.61335739
535376060,42.03751557,-93.61280293
535376010,42.03807235,-93.61331345
535375160,42.03815341,-93.61511324
535375140,42.03784781,-93.61511385
535375130,42.03768209,-93.6151144
535375050,42.03767916,-93.61442054
535375040,42.03786183,-93.61444529
535375010,42.03807564,-93.6146279
535355100,42.03473753,-93.61690889
535355020,42.0366449,-93.61600652
535354260,42.03644322,-93.61798642
535354200,42.03523111,-93.61806157
535354130,42.03496579,-93.61752485
535354100,42.03539329,-93.61760128
535354070,42.0359032,-93.61760945
535354050,42.03625226,-93.61761
535353240,42.03684921,-93.62001728
535353190,42.0357568,-93.61987575
535353180,42.03556097,-93.61980505
535353160,42.03519496,-93.6198621
535353140,42.03470505,-93.62006262
535353130,42.03489759,-93.61967961
535353060,42.0351771,-93.6189128
535353050,42.03540012,-93.61886642
535353040,42.03558535,-93.61886672
535352090,42.03725611,-93.61686049
535352080,42.03725507,-93.61656428
535351050,42.03748034,-93.61777139
535350040,42.03813202,-93.61921237
535350030,42.03806717,-93.61947098
535327230,42.0398477,-93.61200668
535327210,42.03944238,-93.61181487
535327200,42.03926983,-93.61188381
535327160,42.03851728,-93.61210042
535327140,42.03851412,-93.61164031
535325460,42.03955301,-93.61509508
535325450,42.03928032,-93.61502559
535325400,42.03846304,-93.6151968
535325350,42.03863047,-93.613749
535325340,42.03864181,-93.6134515
535325320,42.03854185,-93.61301083
535325290,42.03880088,-93.61287327
535325280,42.03896039,-93.61269377
535325130,42.03958555,-93.61303344
535325090,42.04004597,-93.61270102
535305180,42.0395488,-93.61676919
535305160,42.03918761,-93.61671586
535305120,42.03851296,-93.61675901
535305030,42.0400915,-93.61590425
535304180,42.03989817,-93.61816714
535304170,42.03971294,-93.6181661
535304100,42.03848114,-93.61762389
535304060,42.0391739,-93.61768125
535304020,42.03993571,-93.61770861
535303150,42.03858415,-93.61908346
535303110,42.03947481,-93.61900118
535303050,42.04028349,-93.61896254
535303030,42.04041094,-93.61933628
535302200,42.0418081,-93.61687128
535302140,42.04068473,-93.61669971
535302130,42.04046037,-93.6168586
535302120,42.04051035,-93.61657909
535302080,42.04090811,-93.6160228
535302070,42.04107273,-93.61602444
535301170,42.04122365,-93.61818433
535301160,42.04100508,-93.61817159
535301150,42.04081851,-93.61817104
535301080,42.04109309,-93.61771715
535301060,42.04143331,-93.61771934
535301010,42.04179676,-93.61825923
535300040,42.04181218,-93.61925753
535181140,42.04317289,-93.61190642
535181030,42.04315015,-93.61140736
535180130,42.04234452,-93.61361296
535180120,42.04234147,-93.61336062
535180100,42.04220787,-93.61272425
535180070,42.04264646,-93.61292788
535180030,42.04265615,-93.61397153
535180020,42.04265926,-93.6142277
535179160,42.04323896,-93.61452836
535179120,42.04326998,-93.61343858
535179060,42.04387521,-93.61306983
535179050,42.04355955,-93.61323141
535179020,42.04355553,-93.61421216
535178120,42.04275977,-93.61555726
535178100,42.04231093,-93.61564259
535178060,42.04267133,-93.61512531
535178040,42.04314881,-93.61512854
535177110,42.04413334,-93.61232143
535177100,42.0442581,-93.61261417
535177020,42.04545248,-93.61195189
535176100,42.04499877,-93.61345071
535176070,42.0444234,-93.61299974
535176050,42.04496707,-93.61285669
535175180,42.04504094,-93.61508624
535175070,42.04474284,-93.61433784
535175050,42.04519478,-93.61460675
535175030,42.04546973,-93.61473566
535155110,42.04233513,-93.61694034
535154130,42.04460692,-93.61606875
535154080,42.04411761,-93.61540153
535154060,42.04436348,-93.61541068
535154050,42.04457004,-93.61555452
